"","customer_id","customer_age","age_group","customer_gender","monetary_value","total_gross_profit","total_returns","frequency","recency_days","AOV","M_Score","F_Score","R_Score","RFM_Score","customer_tier"
"263","C10266",45,"Older Adults","Other",548.2,53.89,0,3,160,182.733333333333,2,2,2,6,"Silver"
"264","C10267",38,"Middle-Aged","Female",332.03,33.94,1,3,158,110.676666666667,2,2,2,6,"Silver"
"265","C10268",47,"Older Adults","Female",382.07,103.92,0,3,99,127.356666666667,2,2,2,6,"Silver"
"266","C10269",64,"Seniors","Female",789.39,168.95,0,6,18,131.565,3,3,3,9,"Gold"
"267","C10270",42,"Older Adults","Male",1965.14,510.63,0,8,68,245.6425,3,3,2,8,"Gold"
"268","C10271",27,"Middle-Aged","Male",646.9,195.67,0,7,33,92.4142857142857,2,3,3,8,"Gold"
"269","C10272",46,"Older Adults","Female",1415.3,296.14,0,7,57,202.185714285714,3,3,3,9,"Gold"
"270","C10273",67,"Seniors","Male",426.45,90.16,0,4,327,106.6125,2,2,1,5,"Silver"
"271","C10275",61,"Seniors","Female",461.68,101.9,1,6,16,76.9466666666667,2,3,3,8,"Gold"
"272","C10276",45,"Older Adults","Male",639.09,120.37,0,5,80,127.818,2,3,2,7,"Silver"
"273","C10277",64,"Seniors","Male",1472.74,160.95,0,11,47,133.885454545455,3,3,3,9,"Gold"
"274","C10278",36,"Middle-Aged","Female",287.71,26.08,0,1,534,287.71,1,1,1,3,"Bronze"
"275","C10279",46,"Older Adults","Male",707.1,196.65,0,4,194,176.775,2,2,1,5,"Silver"
"276","C10280",61,"Seniors","Female",94.21,10.31,0,3,9,31.4033333333333,1,2,3,6,"Silver"
"277","C10281",23,"Young Adults","Female",105.5,25.4,0,3,162,35.1666666666667,1,2,2,5,"Silver"
"278","C10282",29,"Middle-Aged","Male",485.77,123.14,0,4,311,121.4425,2,2,1,5,"Silver"
"279","C10283",24,"Young Adults","Female",41.9,8.91,0,3,19,13.9666666666667,1,2,3,6,"Silver"
"280","C10284",39,"Middle-Aged","Female",182.24,34.76,0,3,51,60.7466666666667,1,2,3,6,"Silver"
"281","C10285",47,"Older Adults","Male",149.83,41.62,0,4,330,37.4575,1,2,1,4,"Bronze"
"282","C10286",44,"Older Adults","Female",97.61,27.06,0,1,365,97.61,1,1,1,3,"Bronze"
"283","C10287",44,"Older Adults","Female",1246.81,330.73,0,4,54,311.7025,3,2,3,8,"Gold"
"284","C10288",36,"Middle-Aged","Male",151.56,27.56,0,3,340,50.52,1,2,1,4,"Bronze"
"285","C10289",47,"Older Adults","Female",1334.49,172.96,0,5,38,266.898,3,3,3,9,"Gold"
"286","C10290",34,"Middle-Aged","Female",187.41,15.2,0,1,337,187.41,1,1,1,3,"Bronze"
"287","C10292",42,"Older Adults","Female",2399.7,302.6,1,7,71,342.814285714286,3,3,2,8,"Gold"
"288","C10293",67,"Seniors","Female",36.32,1.91,0,2,64,18.16,1,1,3,5,"Silver"
"289","C10294",51,"Older Adults","Female",796.82,163.56,1,7,27,113.831428571429,3,3,3,9,"Gold"
"290","C10295",20,"Young Adults","Female",669.57,68.07,0,3,4,223.19,2,2,3,7,"Silver"
"291","C10296",47,"Older Adults","Female",118.9,28.16,0,4,155,29.725,1,2,2,5,"Silver"
"292","C10297",46,"Older Adults","Female",153.94,17.71,0,2,113,76.97,1,1,2,4,"Bronze"
"293","C10298",56,"Seniors","Female",167.92,32.13,0,6,116,27.9866666666667,1,3,2,6,"Silver"
"294","C10299",47,"Older Adults","Male",356.13,83.88,0,3,243,118.71,2,2,1,5,"Silver"
"295","C10300",24,"Young Adults","Male",509.51,156.05,0,2,294,254.755,2,1,1,4,"Bronze"
"296","C10301",35,"Middle-Aged","Female",143.77,2.27,0,7,40,20.5385714285714,1,3,3,7,"Silver"
"297","C10302",47,"Older Adults","Male",410.65,104.72,1,5,356,82.13,2,3,1,6,"Silver"
"298","C10303",46,"Older Adults","Female",3126.59,375.88,0,6,202,521.098333333333,3,3,1,7,"Silver"
"299","C10304",39,"Middle-Aged","Male",186.08,48.88,0,2,108,93.04,1,1,2,4,"Bronze"
"300","C10305",21,"Young Adults","Female",1276.86,319.56,0,8,45,159.6075,3,3,3,9,"Gold"
"301","C10306",45,"Older Adults","Male",640.59,126.1,0,7,163,91.5128571428571,2,3,2,7,"Silver"
"302","C10307",54,"Older Adults","Male",251.93,58.96,0,6,112,41.9883333333333,1,3,2,6,"Silver"
"303","C10308",57,"Seniors","Female",250.63,54.66,0,3,402,83.5433333333333,1,2,1,4,"Bronze"
"304","C10309",18,"Young Adults","Male",198.35,12.84,1,5,36,39.67,1,3,3,7,"Silver"
"305","C10310",24,"Young Adults","Male",406.37,100.36,0,4,94,101.5925,2,2,2,6,"Silver"
"306","C10311",65,"Seniors","Male",585.76,160.08,0,5,81,117.152,2,3,2,7,"Silver"
"307","C10312",34,"Middle-Aged","Female",92.27,11.13,0,2,80,46.135,1,1,2,4,"Bronze"
"308","C10313",27,"Middle-Aged","Female",374.35,95.32,0,3,308,124.783333333333,2,2,1,5,"Silver"
"309","C10314",57,"Seniors","Female",1042.24,134.38,2,4,17,260.56,3,2,3,8,"Gold"
"310","C10315",42,"Older Adults","Male",34.93,-3.15,0,1,267,34.93,1,1,1,3,"Bronze"
"311","C10316",53,"Older Adults","Female",721,184.53,0,4,53,180.25,2,2,3,7,"Silver"
"312","C10317",43,"Older Adults","Male",489.02,97.69,0,4,264,122.255,2,2,1,5,"Silver"
"313","C10318",50,"Older Adults","Male",1308.44,188.81,1,3,34,436.146666666667,3,2,3,8,"Gold"
"314","C10319",52,"Older Adults","Male",324.13,78.43,0,4,58,81.0325,2,2,3,7,"Silver"
"315","C10320",25,"Young Adults","Male",151.81,30.18,0,4,15,37.9525,1,2,3,6,"Silver"
"316","C10321",24,"Young Adults","Female",21.84,3.02,0,1,668,21.84,1,1,1,3,"Bronze"
"317","C10322",20,"Young Adults","Male",798.7,208.38,0,2,343,399.35,3,1,1,5,"Silver"
"318","C10323",37,"Middle-Aged","Male",33.78,5.22,0,1,420,33.78,1,1,1,3,"Bronze"
"319","C10324",31,"Middle-Aged","Male",858.48,115.11,1,5,49,171.696,3,3,3,9,"Gold"
"320","C10325",54,"Older Adults","Male",2064.77,334.95,0,6,266,344.128333333333,3,3,1,7,"Silver"
"321","C10326",28,"Middle-Aged","Male",388.38,31.81,0,2,28,194.19,2,1,3,6,"Silver"
"322","C10327",39,"Middle-Aged","Female",421.56,116.91,0,4,310,105.39,2,2,1,5,"Silver"
"323","C10328",44,"Older Adults","Male",1104.63,167,0,6,16,184.105,3,3,3,9,"Gold"
"324","C10329",54,"Older Adults","Female",1312.14,211.66,1,8,3,164.0175,3,3,3,9,"Gold"
"325","C10330",18,"Young Adults","Male",2522.1,286.4,0,2,126,1261.05,3,1,2,6,"Silver"
"326","C10331",46,"Older Adults","Male",1007.23,221.54,0,6,229,167.871666666667,3,3,1,7,"Silver"
"327","C10332",38,"Middle-Aged","Male",2755.63,303.74,1,6,18,459.271666666667,3,3,3,9,"Gold"
"328","C10333",50,"Older Adults","Female",118.39,25.66,0,3,92,39.4633333333333,1,2,2,5,"Silver"
"329","C10334",19,"Young Adults","Male",567.07,60.99,0,3,116,189.023333333333,2,2,2,6,"Silver"
"330","C10335",68,"Seniors","Female",1398.07,186.11,0,5,63,279.614,3,3,3,9,"Gold"
"331","C10336",34,"Middle-Aged","Male",78.99,14.39,1,2,514,39.495,1,1,1,3,"Bronze"
"332","C10337",61,"Seniors","Female",295.64,69.94,0,4,8,73.91,2,2,3,7,"Silver"
"333","C10338",28,"Middle-Aged","Male",1379.92,290.38,1,8,126,172.49,3,3,2,8,"Gold"
"334","C10339",27,"Middle-Aged","Female",196.55,31.31,0,3,217,65.5166666666667,1,2,1,4,"Bronze"
"335","C10340",19,"Young Adults","Female",2040.14,240.81,0,8,38,255.0175,3,3,3,9,"Gold"
"336","C10341",27,"Middle-Aged","Male",1396.62,219.17,0,5,278,279.324,3,3,1,7,"Silver"
"337","C10342",25,"Young Adults","Female",117.69,17.59,0,5,83,23.538,1,3,2,6,"Silver"
"338","C10343",20,"Young Adults","Female",664.17,170.8,0,6,26,110.695,2,3,3,8,"Gold"
"339","C10344",25,"Young Adults","Male",639.72,81.05,1,3,18,213.24,2,2,3,7,"Silver"
"340","C10345",59,"Seniors","Female",355.54,97.46,0,2,287,177.77,2,1,1,4,"Bronze"
"341","C10347",32,"Middle-Aged","Male",528.96,120.65,1,5,145,105.792,2,3,2,7,"Silver"
"342","C10348",20,"Young Adults","Male",468.74,46.53,1,4,316,117.185,2,2,1,5,"Silver"
"343","C10349",32,"Middle-Aged","Female",445.45,112.67,0,3,232,148.483333333333,2,2,1,5,"Silver"
"344","C10350",37,"Middle-Aged","Female",38.65,-3.79,1,2,137,19.325,1,1,2,4,"Bronze"
"345","C10351",40,"Middle-Aged","Male",24.4,4.25,0,1,401,24.4,1,1,1,3,"Bronze"
"346","C10352",69,"Seniors","Male",443.15,38.38,0,3,22,147.716666666667,2,2,3,7,"Silver"
"347","C10353",21,"Young Adults","Male",202.75,48.35,0,3,228,67.5833333333333,1,2,1,4,"Bronze"
"348","C10354",56,"Seniors","Male",3088.99,349.85,1,6,90,514.831666666667,3,3,2,8,"Gold"
"349","C10355",24,"Young Adults","Male",318.33,51.72,0,4,2,79.5825,2,2,3,7,"Silver"
"350","C10356",47,"Older Adults","Male",624.82,67.25,0,5,156,124.964,2,3,2,7,"Silver"
"351","C10357",37,"Middle-Aged","Other",250.74,59.18,0,5,251,50.148,1,3,1,5,"Silver"
"352","C10358",43,"Older Adults","Other",498.23,81.41,0,5,157,99.646,2,3,2,7,"Silver"
"353","C10359",57,"Seniors","Male",249.17,33.08,0,7,40,35.5957142857143,1,3,3,7,"Silver"
"354","C10360",66,"Seniors","Female",793.31,76.26,0,4,178,198.3275,3,2,2,7,"Silver"
"355","C10361",24,"Young Adults","Male",224.22,68.92,0,4,199,56.055,1,2,1,4,"Bronze"
"356","C10362",64,"Seniors","Female",703.36,205.31,1,5,47,140.672,2,3,3,8,"Gold"
"357","C10363",65,"Seniors","Male",130.21,9.51,0,4,501,32.5525,1,2,1,4,"Bronze"
"358","C10364",62,"Seniors","Female",2209.7,338.97,0,10,60,220.97,3,3,3,9,"Gold"
"359","C10365",46,"Older Adults","Male",470.39,169.04,0,3,287,156.796666666667,2,2,1,5,"Silver"
"360","C10366",45,"Older Adults","Female",167.67,18.24,0,5,6,33.534,1,3,3,7,"Silver"
"361","C10367",55,"Older Adults","Female",182.88,60.97,0,2,285,91.44,1,1,1,3,"Bronze"
"362","C10368",60,"Seniors","Male",256.63,64.28,1,4,7,64.1575,1,2,3,6,"Silver"
"363","C10369",26,"Middle-Aged","Male",190.79,34.44,1,5,188,38.158,1,3,1,5,"Silver"
"364","C10370",49,"Older Adults","Female",882.48,161.84,1,7,75,126.068571428571,3,3,2,8,"Gold"
"365","C10371",22,"Young Adults","Female",727.83,101.31,0,5,73,145.566,2,3,2,7,"Silver"
"366","C10372",65,"Seniors","Male",626.67,72.52,1,6,29,104.445,2,3,3,8,"Gold"
"367","C10373",35,"Middle-Aged","Female",176.26,43.46,0,2,50,88.13,1,1,3,5,"Silver"
"368","C10374",58,"Seniors","Other",3286.12,456.31,2,7,99,469.445714285714,3,3,2,8,"Gold"
"369","C10375",22,"Young Adults","Female",1481.6,171.95,0,10,40,148.16,3,3,3,9,"Gold"
"370","C10376",54,"Older Adults","Female",199.21,67.93,0,3,41,66.4033333333333,1,2,3,6,"Silver"
"371","C10377",29,"Middle-Aged","Female",116.6,21.38,1,3,174,38.8666666666667,1,2,2,5,"Silver"
"372","C10378",64,"Seniors","Male",407.68,101.4,1,3,330,135.893333333333,2,2,1,5,"Silver"
"373","C10379",62,"Seniors","Male",12.95,1.57,0,2,95,6.475,1,1,2,4,"Bronze"
"374","C10380",35,"Middle-Aged","Female",439.85,39.54,0,4,122,109.9625,2,2,2,6,"Silver"
"375","C10381",67,"Seniors","Female",694.1,194.37,0,4,24,173.525,2,2,3,7,"Silver"
"376","C10382",33,"Middle-Aged","Male",826.24,126.75,0,3,462,275.413333333333,3,2,1,6,"Silver"
"377","C10383",36,"Middle-Aged","Male",120.61,24.34,0,4,41,30.1525,1,2,3,6,"Silver"
"378","C10384",44,"Older Adults","Female",1280.35,183.02,1,3,338,426.783333333333,3,2,1,6,"Silver"
"379","C10385",45,"Older Adults","Male",99.73,24.74,0,2,241,49.865,1,1,1,3,"Bronze"
"380","C10386",43,"Older Adults","Male",2511.52,624.57,0,9,41,279.057777777778,3,3,3,9,"Gold"
"381","C10387",64,"Seniors","Female",733.46,188.67,0,2,131,366.73,2,1,2,5,"Silver"
"382","C10388",22,"Young Adults","Female",785.63,122.62,0,5,53,157.126,3,3,3,9,"Gold"
"383","C10389",20,"Young Adults","Male",233.25,63.08,0,4,129,58.3125,1,2,2,5,"Silver"
"384","C10390",30,"Middle-Aged","Other",315.42,19.53,0,6,35,52.57,2,3,3,8,"Gold"
"385","C10391",37,"Middle-Aged","Female",497.76,85.19,0,8,71,62.22,2,3,2,7,"Silver"
"386","C10392",36,"Middle-Aged","Male",743.29,129.13,0,9,165,82.5877777777778,2,3,2,7,"Silver"
"387","C10393",44,"Older Adults","Female",1016.69,247.17,0,8,20,127.08625,3,3,3,9,"Gold"
"388","C10394",44,"Older Adults","Other",65.39,-1.93,0,4,468,16.3475,1,2,1,4,"Bronze"
"389","C10395",52,"Older Adults","Female",463.5,107.4,0,5,49,92.7,2,3,3,8,"Gold"
"390","C10396",35,"Middle-Aged","Male",208.56,59.62,0,3,184,69.52,1,2,1,4,"Bronze"
"391","C10397",58,"Seniors","Female",182.05,47.38,0,1,129,182.05,1,1,2,4,"Bronze"
"392","C10398",53,"Older Adults","Female",498.99,100.66,0,5,50,99.798,2,3,3,8,"Gold"
"393","C10399",22,"Young Adults","Male",325.66,46.6,0,4,151,81.415,2,2,2,6,"Silver"
"394","C10400",64,"Seniors","Male",1429.23,194.28,1,6,43,238.205,3,3,3,9,"Gold"
"395","C10401",47,"Older Adults","Male",81.41,9.03,0,3,225,27.1366666666667,1,2,1,4,"Bronze"
"396","C10402",59,"Seniors","Female",245.75,17.69,0,6,65,40.9583333333333,1,3,3,7,"Silver"
"397","C10403",64,"Seniors","Female",216.82,28.09,0,2,233,108.41,1,1,1,3,"Bronze"
"398","C10404",43,"Older Adults","Male",400.04,35.58,1,5,109,80.008,2,3,2,7,"Silver"
"399","C10405",36,"Middle-Aged","Female",197.94,39.47,0,4,369,49.485,1,2,1,4,"Bronze"
"400","C10406",59,"Seniors","Male",848.31,119.24,0,6,3,141.385,3,3,3,9,"Gold"
"401","C10407",27,"Middle-Aged","Male",62.34,12.67,0,4,305,15.585,1,2,1,4,"Bronze"
"402","C10408",44,"Older Adults","Female",215,54.27,0,2,314,107.5,1,1,1,3,"Bronze"
"403","C10409",40,"Middle-Aged","Male",60.48,15.29,0,1,428,60.48,1,1,1,3,"Bronze"
"404","C10410",61,"Seniors","Male",7.34,1.38,0,1,482,7.34,1,1,1,3,"Bronze"
"405","C10411",44,"Older Adults","Male",1172.96,158.04,0,2,419,586.48,3,1,1,5,"Silver"
"406","C10412",55,"Older Adults","Male",58.04,13.93,0,1,704,58.04,1,1,1,3,"Bronze"
"407","C10413",31,"Middle-Aged","Other",388.94,70.47,0,5,81,77.788,2,3,2,7,"Silver"
"408","C10414",56,"Seniors","Male",510,133.69,0,3,408,170,2,2,1,5,"Silver"
"409","C10415",40,"Middle-Aged","Male",3874.92,464.73,0,4,215,968.73,3,2,1,6,"Silver"
"410","C10416",39,"Middle-Aged","Male",986.18,167.6,0,3,227,328.726666666667,3,2,1,6,"Silver"
"411","C10417",54,"Older Adults","Male",2719.5,302.66,0,4,252,679.875,3,2,1,6,"Silver"
"412","C10418",36,"Middle-Aged","Male",217.01,50.57,0,3,237,72.3366666666667,1,2,1,4,"Bronze"
"413","C10419",45,"Older Adults","Female",2880.62,659.77,0,9,34,320.068888888889,3,3,3,9,"Gold"
"414","C10420",20,"Young Adults","Female",474.69,44.83,0,3,1,158.23,2,2,3,7,"Silver"
"415","C10421",20,"Young Adults","Female",356.11,63.87,0,5,313,71.222,2,3,1,6,"Silver"
"416","C10422",68,"Seniors","Male",538.64,47.5,0,5,150,107.728,2,3,2,7,"Silver"
"417","C10423",23,"Young Adults","Female",620.58,114.71,0,2,372,310.29,2,1,1,4,"Bronze"
"418","C10424",51,"Older Adults","Female",1146.78,127.91,0,4,15,286.695,3,2,3,8,"Gold"
"419","C10425",24,"Young Adults","Female",149.04,34.92,1,3,32,49.68,1,2,3,6,"Silver"
"420","C10426",52,"Older Adults","Male",254.41,67.6,0,1,235,254.41,1,1,1,3,"Bronze"
"421","C10427",27,"Middle-Aged","Female",670.83,157.03,1,6,178,111.805,2,3,2,7,"Silver"
"422","C10428",62,"Seniors","Female",263.7,65.17,0,2,492,131.85,1,1,1,3,"Bronze"
"423","C10429",42,"Older Adults","Male",477.38,78.86,0,4,189,119.345,2,2,1,5,"Silver"
"424","C10430",21,"Young Adults","Other",441.6,40.01,0,2,310,220.8,2,1,1,4,"Bronze"
"425","C10431",37,"Middle-Aged","Female",1146.78,135.41,0,4,182,286.695,3,2,1,6,"Silver"
"426","C10432",65,"Seniors","Male",361.01,43.5,0,5,42,72.202,2,3,3,8,"Gold"
"427","C10433",34,"Middle-Aged","Female",598.43,91.85,0,6,77,99.7383333333333,2,3,2,7,"Silver"
"428","C10434",54,"Older Adults","Female",185.07,32.42,0,4,1,46.2675,1,2,3,6,"Silver"
"429","C10435",45,"Older Adults","Female",249.01,44.88,0,4,189,62.2525,1,2,1,4,"Bronze"
"430","C10436",58,"Seniors","Male",129.19,21.28,0,3,161,43.0633333333333,1,2,2,5,"Silver"
"431","C10437",30,"Middle-Aged","Female",344.17,80.74,0,3,302,114.723333333333,2,2,1,5,"Silver"
"432","C10438",34,"Middle-Aged","Male",27.54,1.92,0,2,303,13.77,1,1,1,3,"Bronze"
"433","C10439",36,"Middle-Aged","Male",350.73,72.72,0,3,158,116.91,2,2,2,6,"Silver"
"434","C10440",48,"Older Adults","Female",1719.8,321.98,0,7,7,245.685714285714,3,3,3,9,"Gold"
"435","C10441",42,"Older Adults","Male",754.06,102.8,0,7,205,107.722857142857,2,3,1,6,"Silver"
"436","C10442",28,"Middle-Aged","Male",905.53,272.96,1,5,3,181.106,3,3,3,9,"Gold"
"437","C10443",26,"Middle-Aged","Female",709.78,55.28,0,6,26,118.296666666667,2,3,3,8,"Gold"
"438","C10444",37,"Middle-Aged","Female",300.82,67.34,0,5,161,60.164,2,3,2,7,"Silver"
"439","C10445",35,"Middle-Aged","Male",1864.97,279.71,1,4,141,466.2425,3,2,2,7,"Silver"
"440","C10446",35,"Middle-Aged","Male",571.96,92.49,0,8,177,71.495,2,3,2,7,"Silver"
"441","C10448",56,"Seniors","Female",1004.96,159.9,1,8,100,125.62,3,3,2,8,"Gold"
"442","C10449",19,"Young Adults","Male",304.05,62.21,0,5,33,60.81,2,3,3,8,"Gold"
"443","C10450",19,"Young Adults","Male",39.2,5.1,0,1,543,39.2,1,1,1,3,"Bronze"
"444","C10451",19,"Young Adults","Male",106.58,8.44,0,4,253,26.645,1,2,1,4,"Bronze"
"445","C10452",29,"Middle-Aged","Female",545.3,131.18,1,7,54,77.9,2,3,3,8,"Gold"
"446","C10453",50,"Older Adults","Male",531.06,152.48,0,4,73,132.765,2,2,2,6,"Silver"
"447","C10454",47,"Older Adults","Male",901.93,93.66,0,5,138,180.386,3,3,2,8,"Gold"
"448","C10455",59,"Seniors","Male",199.88,44.25,0,3,182,66.6266666666667,1,2,1,4,"Bronze"
"449","C10456",49,"Older Adults","Male",417.36,90.17,0,4,359,104.34,2,2,1,5,"Silver"
"450","C10457",53,"Older Adults","Male",67.89,19.87,0,2,13,33.945,1,1,3,5,"Silver"
"451","C10458",67,"Seniors","Male",303.53,43.94,0,4,125,75.8825,2,2,2,6,"Silver"
"452","C10459",20,"Young Adults","Male",1571.47,176.81,0,3,190,523.823333333333,3,2,1,6,"Silver"
"453","C10460",53,"Older Adults","Other",505.11,103.24,0,6,184,84.185,2,3,1,6,"Silver"
"454","C10461",49,"Older Adults","Female",650.98,147.23,0,6,18,108.496666666667,2,3,3,8,"Gold"
"455","C10462",51,"Older Adults","Male",113,18.06,0,3,179,37.6666666666667,1,2,2,5,"Silver"
"456","C10463",32,"Middle-Aged","Female",639.35,100.62,1,4,173,159.8375,2,2,2,6,"Silver"
"457","C10464",42,"Older Adults","Male",206.82,29.02,0,7,126,29.5457142857143,1,3,2,6,"Silver"
"458","C10465",27,"Middle-Aged","Male",1276.04,204.92,0,4,180,319.01,3,2,1,6,"Silver"
"459","C10466",40,"Middle-Aged","Female",45.53,4.49,0,2,107,22.765,1,1,2,4,"Bronze"
"460","C10467",33,"Middle-Aged","Male",958.99,232.05,0,4,120,239.7475,3,2,2,7,"Silver"
"461","C10468",62,"Seniors","Female",404.95,43.14,0,2,619,202.475,2,1,1,4,"Bronze"
"462","C10469",27,"Middle-Aged","Female",277.54,67.37,0,3,206,92.5133333333333,1,2,1,4,"Bronze"
"463","C10470",68,"Seniors","Male",1854.32,330.25,0,8,38,231.79,3,3,3,9,"Gold"
"464","C10471",61,"Seniors","Female",333.87,77.98,0,3,229,111.29,2,2,1,5,"Silver"
"465","C10472",60,"Seniors","Male",1254.58,223.73,0,3,188,418.193333333333,3,2,1,6,"Silver"
"466","C10473",53,"Older Adults","Female",986.81,107.25,0,3,212,328.936666666667,3,2,1,6,"Silver"
"467","C10474",51,"Older Adults","Female",605.47,61.53,0,2,279,302.735,2,1,1,4,"Bronze"
"468","C10475",46,"Older Adults","Male",393.18,100.71,0,6,246,65.53,2,3,1,6,"Silver"
"469","C10476",25,"Young Adults","Male",24.68,5.87,0,1,515,24.68,1,1,1,3,"Bronze"
"470","C10477",33,"Middle-Aged","Female",1263.17,321.12,0,5,75,252.634,3,3,2,8,"Gold"
"471","C10478",38,"Middle-Aged","Male",22.62,-0.61,0,2,192,11.31,1,1,1,3,"Bronze"
"472","C10479",35,"Middle-Aged","Other",1302.66,331.77,0,4,126,325.665,3,2,2,7,"Silver"
"473","C10480",67,"Seniors","Male",34.68,-0.12,0,2,10,17.34,1,1,3,5,"Silver"
"474","C10481",68,"Seniors","Male",376.41,82.44,1,4,88,94.1025,2,2,2,6,"Silver"
"475","C10482",64,"Seniors","Female",43.39,3.01,0,3,116,14.4633333333333,1,2,2,5,"Silver"
"476","C10483",65,"Seniors","Female",1475.2,192.53,1,3,179,491.733333333333,3,2,2,7,"Silver"
"477","C10484",52,"Older Adults","Male",1231.11,152.46,0,6,1,205.185,3,3,3,9,"Gold"
"478","C10485",38,"Middle-Aged","Male",42.17,4.49,0,2,347,21.085,1,1,1,3,"Bronze"
"479","C10486",44,"Older Adults","Male",701.23,176.7,0,4,62,175.3075,2,2,3,7,"Silver"
"480","C10487",62,"Seniors","Female",57.79,11.08,0,1,257,57.79,1,1,1,3,"Bronze"
"481","C10488",37,"Middle-Aged","Male",990.08,164.12,1,6,28,165.013333333333,3,3,3,9,"Gold"
"482","C10489",59,"Seniors","Female",1426.71,228.55,1,6,117,237.785,3,3,2,8,"Gold"
"483","C10490",38,"Middle-Aged","Male",242.05,68.69,0,4,64,60.5125,1,2,3,6,"Silver"
"484","C10491",43,"Older Adults","Female",353.9,102.87,1,2,181,176.95,2,1,1,4,"Bronze"
"485","C10492",27,"Middle-Aged","Female",1388.25,291.64,0,7,79,198.321428571429,3,3,2,8,"Gold"
"486","C10493",68,"Seniors","Male",827.86,245,2,4,212,206.965,3,2,1,6,"Silver"
"487","C10494",56,"Seniors","Female",441.44,39.47,0,3,158,147.146666666667,2,2,2,6,"Silver"
"488","C10495",21,"Young Adults","Male",849.03,103.93,0,3,285,283.01,3,2,1,6,"Silver"
"489","C10496",62,"Seniors","Female",226.65,53.46,0,3,206,75.55,1,2,1,4,"Bronze"
"490","C10497",48,"Older Adults","Female",2222.81,305.76,1,8,214,277.85125,3,3,1,7,"Silver"
"491","C10498",63,"Seniors","Male",487,93.17,0,5,54,97.4,2,3,3,8,"Gold"
"492","C10499",58,"Seniors","Female",189.17,34.3,0,4,101,47.2925,1,2,2,5,"Silver"
"493","C10500",30,"Middle-Aged","Male",1063,174.94,0,4,62,265.75,3,2,3,8,"Gold"
"494","C10501",69,"Seniors","Male",1175.32,268.77,0,2,504,587.66,3,1,1,5,"Silver"
"495","C10502",67,"Seniors","Female",828.86,220.61,0,3,26,276.286666666667,3,2,3,8,"Gold"
"496","C10503",68,"Seniors","Male",25.84,4.26,0,1,37,25.84,1,1,3,5,"Silver"
"497","C10504",54,"Older Adults","Male",663.71,79.57,0,3,324,221.236666666667,2,2,1,5,"Silver"
"498","C10505",65,"Seniors","Male",2185.41,237.92,0,5,186,437.082,3,3,1,7,"Silver"
"499","C10506",22,"Young Adults","Female",233.3,55.55,0,3,179,77.7666666666667,1,2,2,5,"Silver"
"500","C10507",32,"Middle-Aged","Male",976.35,103.99,0,4,289,244.0875,3,2,1,6,"Silver"
"501","C10508",28,"Middle-Aged","Male",673.58,102.56,1,6,130,112.263333333333,2,3,2,7,"Silver"
"502","C10509",45,"Older Adults","Female",855.15,92.66,0,3,270,285.05,3,2,1,6,"Silver"
"503","C10510",28,"Middle-Aged","Female",394.84,46.7,0,5,133,78.968,2,3,2,7,"Silver"
"504","C10511",55,"Older Adults","Male",2208.31,262.01,0,3,217,736.103333333333,3,2,1,6,"Silver"
"505","C10512",43,"Older Adults","Female",7.17,-0.0499999999999999,0,2,306,3.585,1,1,1,3,"Bronze"
"506","C10513",67,"Seniors","Female",609.82,86.38,0,5,224,121.964,2,3,1,6,"Silver"
"507","C10514",53,"Older Adults","Male",863.79,65.08,0,8,32,107.97375,3,3,3,9,"Gold"
"508","C10515",69,"Seniors","Male",244.73,48.76,0,6,126,40.7883333333333,1,3,2,6,"Silver"
"509","C10516",61,"Seniors","Male",1078.35,125.56,0,5,175,215.67,3,3,2,8,"Gold"
"510","C10517",59,"Seniors","Female",325.51,80.39,0,6,165,54.2516666666667,2,3,2,7,"Silver"
"511","C10518",31,"Middle-Aged","Male",287.91,83.29,0,2,117,143.955,1,1,2,4,"Bronze"
"512","C10519",67,"Seniors","Female",941.81,167.2,0,6,34,156.968333333333,3,3,3,9,"Gold"
"513","C10520",55,"Older Adults","Female",727.17,143.13,1,5,318,145.434,2,3,1,6,"Silver"
"514","C10521",28,"Middle-Aged","Male",1039.33,99.07,0,6,475,173.221666666667,3,3,1,7,"Silver"
"515","C10522",22,"Young Adults","Male",1357.85,259.06,0,5,45,271.57,3,3,3,9,"Gold"
"516","C10523",50,"Older Adults","Female",216.39,36.99,0,3,334,72.13,1,2,1,4,"Bronze"
"517","C10524",29,"Middle-Aged","Male",193.33,32.63,0,4,317,48.3325,1,2,1,4,"Bronze"
"518","C10525",27,"Middle-Aged","Male",334.9,70.56,0,5,49,66.98,2,3,3,8,"Gold"
"519","C10526",44,"Older Adults","Male",611.94,130.57,1,9,61,67.9933333333333,2,3,3,8,"Gold"
